"(2, 12)",256.5776672363281,256.4338073730469,256.0904235839844,256.0248718261719,255.5221710205078,255.41546630859375,255.3990478515625,254.47967529296875,255.2167510986328,257.8497009277344,260.4601135253906,262.32672119140625,263.649658203125,263.6997985839844,262.4957580566406,260.28656005859375,257.53570556640625,256.9205322265625,255.94644165039062,255.3077392578125,254.47879028320312,254.24008178710938,254.16587829589844,254.0015411376953
"(2, 13)",254.59854125976562,253.98138427734375,253.75540161132812,253.6276397705078,253.0679473876953,253.3079376220703,253.26901245117188,251.9003448486328,253.2848358154297,255.89181518554688,258.87872314453125,260.926513671875,262.28125,262.5329895019531,261.4404296875,258.34857177734375,255.8570098876953,254.9304962158203,254.5541534423828,254.61875915527344,254.3956298828125,254.20175170898438,253.49765014648438,252.84461975097656
"(2, 14)",252.33445739746094,251.9546356201172,251.63522338867188,251.34881591796875,251.45346069335938,251.95632934570312,252.2185821533203,253.0987091064453,255.40750122070312,258.17205810546875,258.7626037597656,258.930908203125,259.8387145996094,259.7940979003906,258.7266540527344,256.4093933105469,252.78854370117188,252.39234924316406,251.91708374023438,250.85044860839844,250.61318969726562,250.36717224121094,249.74078369140625,249.80897521972656
"(2, 15)",249.30252075195312,248.69358825683594,248.22952270507812,248.39361572265625,248.02980041503906,,249.89248657226562,250.4446258544922,,,257.6703186035156,258.6990661621094,257.69854736328125,257.263427734375,257.2103271484375,257.6384582519531,256.5241394042969,256.4659423828125,255.2805938720703,254.928955078125,254.5640869140625,254.32679748535156,253.79324340820312,253.86184692382812
"(2, 16)",254.3280029296875,253.4575653076172,252.86752319335938,253.16835021972656,252.97105407714844,252.2589569091797,251.66195678710938,252.1961212158203,252.46145629882812,,,,,,,,254.39266967773438,,,,,,,
"(2, 17)",253.73287963867188,254.59832763671875,253.94979858398438,252.90008544921875,253.22061157226562,253.0266571044922,252.98550415039062,253.8317108154297,256.31036376953125,,,,,,,,255.6169891357422,254.7090606689453,254.4221649169922,255.41680908203125,255.99905395507812,255.73594665527344,255.22314453125,255.70318603515625
"(2, 18)",255.56375122070312,255.10162353515625,255.19932556152344,255.2191925048828,254.008544921875,253.9300079345703,254.23336791992188,255.69644165039062,257.70233154296875,260.2221984863281,262.0808410644531,263.71124267578125,264.7573547363281,264.8353576660156,263.642822265625,261.27288818359375,257.26995849609375,257.0381164550781,256.2641906738281,255.49253845214844,255.6898651123047,255.13446044921875,254.59359741210938,253.9436798095703
"(2, 19)",254.114013671875,253.29971313476562,252.9607696533203,252.79798889160156,252.56883239746094,252.3823699951172,252.3426513671875,252.0105438232422,253.53466796875,255.97665405273438,258.2542724609375,260.06646728515625,261.52227783203125,261.5569763183594,260.5368957519531,258.7422180175781,256.3226318359375,254.72987365722656,253.91433715820312,253.40130615234375,253.0472412109375,252.74603271484375,252.3346405029297,252.15480041503906
"(2, 20)",252.4777374267578,251.88853454589844,251.81076049804688,251.7054901123047,251.0423583984375,250.8896484375,250.91409301757812,250.470947265625,252.47314453125,255.6773681640625,258.5550231933594,260.4493408203125,262.05767822265625,262.4217834472656,261.37152099609375,259.6544189453125,257.03369140625,255.47198486328125,254.4180908203125,253.7028045654297,253.32699584960938,253.18099975585938,253.0057830810547,252.90029907226562
"(2, 21)",252.63079833984375,252.1354217529297,251.85791015625,251.44361877441406,251.088623046875,250.5961151123047,250.24893188476562,250.3795623779297,253.1670379638672,255.53665161132812,257.4974060058594,259.10491943359375,,259.9525451660156,258.91424560546875,257.60064697265625,254.684326171875,254.3024444580078,254.34132385253906,254.83482360839844,254.665283203125,254.311767578125,253.60630798339844,253.54916381835938
"(2, 22)",253.36175537109375,253.07508850097656,252.86892700195312,252.31854248046875,252.22080993652344,251.96148681640625,251.7801971435547,252.484619140625,254.1768341064453,256.6974182128906,258.1246643066406,258.6170959472656,258.0638122558594,257.6390686035156,256.7879943847656,255.91172790527344,254.11163330078125,252.9701690673828,252.16534423828125,251.52908325195312,251.4154815673828,251.2797088623047,250.973876953125,250.43922424316406
"(2, 23)",250.4306640625,250.2808837890625,250.11842346191406,249.79037475585938,249.71875,249.7339630126953,250.0107421875,251.14340209960938,253.27378845214844,255.82949829101562,257.6513366699219,258.9970703125,260.2623596191406,260.2692565917969,260.131103515625,258.34320068359375,255.79214477539062,254.66653442382812,253.98764038085938,253.4442596435547,253.1993408203125,253.03173828125,252.8111572265625,252.5920867919922
"(2, 24)",252.7442169189453,252.2754364013672,252.0367431640625,251.9356689453125,252.3614044189453,252.5382843017578,253.618896484375,254.4967041015625,257.86627197265625,257.9554138183594,,,,,,259.7289733886719,259.1288146972656,259.00921630859375,258.9615478515625,258.5431213378906,258.0362548828125,258.3221740722656,258.66314697265625,259.11865234375
"(2, 25)",260.3937072753906,261.46148681640625,261.7131652832031,261.9368591308594,262.0046081542969,262.6938171386719,263.0501403808594,264.5390625,266.8192138671875,,,,,,,265.6002197265625,265.2003479003906,265.21588134765625,264.4178771972656,263.6595764160156,262.3209533691406,261.5074157714844,262.56610107421875,262.8316955566406
"(2, 26)",262.508056640625,262.2689514160156,262.2193298339844,262.04998779296875,261.7989196777344,262.046630859375,261.8388671875,261.2542724609375,,,,,,,,,,,,,,264.1954040527344,264.4136047363281,264.86334228515625
"(2, 27)",264.89599609375,263.6856994628906,264.2920227050781,265.21875,265.0242614746094,264.2677307128906,263.4779357910156,262.7925720214844,263.07666015625,264.2360534667969,,268.35040283203125,,,,263.888916015625,261.42852783203125,259.4385681152344,259.1927490234375,258.7703857421875,259.733642578125,260.85760498046875,261.0201110839844,260.81451416015625
"(2, 28)",260.81805419921875,260.4695129394531,260.4532165527344,260.64984130859375,260.69989013671875,260.2144775390625,260.02459716796875,260.6090393066406,261.8679504394531,264.06365966796875,266.2734375,268.1791687011719,269.5899353027344,,268.9871520996094,267.6502685546875,264.28350830078125,263.27984619140625,262.2123718261719,261.3115234375,260.56634521484375,260.0728454589844,259.67755126953125,259.3804626464844
"(3, 1)",259.0070495605469,258.9967956542969,258.65789794921875,258.4156799316406,257.63690185546875,257.7920227050781,258.1333312988281,260.0686950683594,260.77606201171875,263.5757141113281,266.32672119140625,268.4508361816406,270.3473815917969,269.5925598144531,267.9483947753906,265.81890869140625,263.1046447753906,262.82196044921875,262.9205017089844,263.049072265625,262.6316833496094,262.1336364746094,262.0913391113281,261.6855163574219
"(3, 2)",261.6291809082031,261.3256530761719,261.12689208984375,261.099609375,261.0914611816406,260.9748229980469,260.8543395996094,261.86407470703125,,,268.0701599121094,270.4165954589844,271.97418212890625,272.0588684082031,271.7023620605469,270.36688232421875,267.8452453613281,266.78857421875,265.89288330078125,265.1133117675781,264.11981201171875,263.7412109375,263.09710693359375,263.1854553222656
"(3, 3)",263.6765441894531,263.3014831542969,263.0988464355469,263.14111328125,262.3774719238281,262.1092834472656,262.7209777832031,263.4603576660156,265.6457824707031,268.3172912597656,270.42840576171875,271.9645080566406,272.612548828125,273.2012023925781,273.078125,271.9825744628906,267.8111267089844,265.83612060546875,265.87152099609375,266.4471130371094,266.14910888671875,265.51678466796875,265.5766906738281,265.0702209472656
"(3, 4)",265.0902404785156,264.9520263671875,264.856689453125,264.9641418457031,265.18914794921875,264.734619140625,264.1201171875,263.39727783203125,264.8754577636719,,269.6656188964844,271.45330810546875,271.17291259765625,270.9228210449219,271.7706604003906,271.9966125488281,269.0590515136719,268.7535095214844,269.03082275390625,268.7106628417969,268.6177673339844,268.9161376953125,269.02777099609375,268.76226806640625
"(3, 5)",268.5527038574219,267.3562316894531,266.5087890625,266.48406982421875,265.89154052734375,265.479248046875,265.6504211425781,266.96612548828125,269.1875305175781,270.53411865234375,271.8733825683594,272.6167297363281,273.580810546875,273.016357421875,271.45904541015625,269.90716552734375,268.1810607910156,266.1132507324219,265.4033203125,264.9596862792969,264.5974426269531,264.2972412109375,263.99346923828125,264.0265808105469
"(3, 6)",264.3139343261719,263.69232177734375,262.7984313964844,262.030029296875,261.6927490234375,262.2333068847656,262.2601013183594,263.7765808105469,266.5667724609375,268.2173156738281,269.8888244628906,271.6462707519531,272.41021728515625,272.4873352050781,272.30828857421875,271.7567138671875,270.0159606933594,267.6274108886719,266.48907470703125,265.2544250488281,264.54864501953125,264.230712890625,263.44183349609375,263.37347412109375
"(3, 7)",263.001953125,262.127197265625,261.7494812011719,260.6399230957031,261.3023681640625,260.1943054199219,259.9187927246094,,,,,,,,,,268.891845703125,266.0469665527344,265.568359375,264.9288330078125,264.7482604980469,265.16644287109375,265.42071533203125,265.45233154296875
"(3, 8)",265.8849182128906,265.904296875,265.68646240234375,265.787109375,265.82305908203125,265.8031311035156,265.9052734375,266.6741027832031,270.3699645996094,272.4712829589844,274.0086364746094,274.962158203125,275.51318359375,275.0406188964844,274.4933776855469,273.6211853027344,271.83660888671875,270.5782165527344,269.9379577636719,269.5147399902344,269.2449035644531,268.6867370605469,268.3421936035156,268.2507629394531
"(3, 9)",267.93865966796875,267.59796142578125,267.2301025390625,266.87255859375,266.8057861328125,266.787841796875,266.77618408203125,267.9161376953125,269.701416015625,271.01593017578125,271.819091796875,272.41851806640625,,,,263.1368408203125,262.87890625,263.9029846191406,264.212890625,264.4744567871094,264.98406982421875,265.6870422363281,264.90692138671875,264.6454772949219
"(3, 10)",264.3996276855469,264.20574951171875,263.1570739746094,262.68353271484375,260.5922546386719,260.2446594238281,259.84942626953125,259.25042724609375,258.1269836425781,,,,,,,,258.81475830078125,256.659423828125,257.9358825683594,256.7901306152344,255.34580993652344,256.36883544921875,257.7818908691406,258.83465576171875
"(3, 11)",259.560791015625,259.48394775390625,259.57354736328125,259.5448913574219,259.71875,259.98828125,260.3642578125,262.3382568359375,264.4392395019531,265.46038818359375,267.0005798339844,267.43975830078125,269.01483154296875,269.7586975097656,269.2938232421875,268.1324157714844,266.6112976074219,266.0843811035156,265.2754211425781,264.7981262207031,263.3913879394531,262.7752380371094,262.8565368652344,262.5067443847656
"(3, 12)",262.4864196777344,262.4925537109375,262.3313293457031,262.21917724609375,261.7968444824219,261.3517761230469,261.2065124511719,262.8944091796875,265.5589599609375,267.14324951171875,268.7490539550781,269.7475280761719,270.1640319824219,270.04083251953125,269.3343505859375,267.79779052734375,266.7067565917969,264.3377990722656,263.8063659667969,262.8602600097656,262.2032165527344,,,
"(3, 13)",,,,,,,,,,,,,,,,,,,,,,,,
"(3, 14)",,,258.8426513671875,258.8924560546875,258.3946838378906,259.2173767089844,259.2391052246094,260.64013671875,263.5655212402344,266.5206298828125,268.3420104980469,269.8880615234375,270.9611511230469,270.93853759765625,270.43707275390625,269.4472961425781,267.7219543457031,264.38031005859375,263.242431640625,262.7383117675781,262.5118408203125,262.1576843261719,261.7545471191406,261.5342102050781
"(3, 15)",261.1155090332031,260.602783203125,260.0602722167969,259.4598083496094,259.11566162109375,258.85894775390625,259.1276550292969,262.67822265625,266.24993896484375,269.0759582519531,270.6928405761719,272.2327575683594,273.068359375,272.6210021972656,271.84735107421875,270.5033264160156,268.5623474121094,266.02557373046875,264.97216796875,264.1964416503906,263.6602783203125,263.211669921875,262.51922607421875,261.95672607421875
"(3, 16)",261.4920959472656,260.9638977050781,260.2062072753906,260.0157470703125,259.5377502441406,259.16168212890625,258.52215576171875,260.38775634765625,263.0936584472656,265.89654541015625,268.1252136230469,269.9542236328125,271.2640075683594,271.290771484375,270.6065673828125,269.48419189453125,267.768798828125,265.5997314453125,264.2408447265625,263.6598205566406,,,,262.1257629394531
"(3, 17)",261.43194580078125,261.3584899902344,261.18878173828125,260.66314697265625,260.74432373046875,260.6054382324219,,264.10919189453125,266.0343017578125,267.96710205078125,269.2115173339844,269.948974609375,271.07110595703125,270.7764587402344,269.2796630859375,268.8009948730469,268.1888122558594,263.38323974609375,262.8824462890625,261.3460998535156,260.2196350097656,259.3017883300781,257.48248291015625,257.8113098144531
"(3, 18)",256.2635498046875,,,,,,,,,,,,,,266.8805847167969,266.5619201660156,265.348388671875,263.2146911621094,262.8200378417969,262.81365966796875,262.8231201171875,262.521240234375,262.0239562988281,261.7801513671875
"(3, 19)",261.6990051269531,261.80413818359375,261.8594970703125,261.584228515625,261.5165710449219,261.3919677734375,262.4312744140625,264.5790710449219,266.74737548828125,268.90301513671875,270.5756530761719,271.99432373046875,273.0570983886719,272.82452392578125,273.3130187988281,272.8047790527344,270.920654296875,267.8793029785156,265.17828369140625,263.53057861328125,262.89306640625,262.5596008300781,262.4169006347656,262.2531433105469
"(3, 20)",262.3096618652344,262.15399169921875,261.484619140625,260.5428466796875,260.1866760253906,259.82342529296875,260.9474792480469,263.8182373046875,267.4267272949219,270.05987548828125,271.4105529785156,272.95361328125,274.2830810546875,274.5315246582031,274.7149353027344,274.36749267578125,273.1877136230469,269.4279479980469,265.630859375,264.3890380859375,265.5501708984375,266.21826171875,267.094970703125,267.8016662597656
"(3, 21)",268.2440185546875,268.9864807128906,269.63873291015625,269.2320251464844,,,268.8391418457031,,,,,274.7939453125,,276.2503356933594,276.60791015625,276.0468444824219,275.20843505859375,273.52001953125,272.5761413574219,272.42877197265625,272.301025390625,272.5083923339844,272.3113098144531,272.1756591796875
"(3, 22)",272.0672607421875,271.7886657714844,272.1804504394531,272.28326416015625,272.3777160644531,272.80206298828125,273.134033203125,274.777099609375,275.4444274902344,276.0780944824219,277.3319396972656,277.6428527832031,277.9987487792969,277.65057373046875,276.8656921386719,275.5867004394531,274.4698791503906,272.0876159667969,,269.533935546875,269.4677429199219,269.2811584472656,268.1310119628906,268.0988464355469
"(3, 23)",268.39007568359375,268.5521240234375,268.60107421875,268.2663269042969,267.3573913574219,266.3373107910156,267.0869140625,269.85833740234375,271.92913818359375,272.7595520019531,272.99053955078125,274.5687255859375,275.79412841796875,275.2037048339844,275.8109436035156,275.3604431152344,274.9739990234375,273.2174072265625,272.762451171875,271.71728515625,271.4136047363281,270.7991027832031,270.4063415527344,270.2182922363281
"(3, 24)",269.8316345214844,269.2928466796875,269.4205322265625,269.88397216796875,269.9623718261719,269.51251220703125,271.2820129394531,273.6329345703125,274.46112060546875,275.84649658203125,275.99993896484375,275.3728942871094,275.6029052734375,275.1929931640625,274.44903564453125,273.3055114746094,271.64764404296875,270.0127868652344,268.4442443847656,266.91241455078125,265.9920349121094,265.3106994628906,264.4015808105469,262.90020751953125
"(3, 25)",261.6236877441406,261.7850036621094,262.1036071777344,262.1895751953125,261.8076171875,261.5566101074219,263.4707336425781,266.8700866699219,268.47601318359375,270.318603515625,270.45849609375,269.048828125,268.95233154296875,267.3138427734375,267.6107482910156,266.88543701171875,266.49078369140625,265.16162109375,263.41717529296875,263.07318115234375,262.7351989746094,262.5393371582031,262.1919250488281,261.8138427734375
"(3, 26)",261.3620910644531,260.89019775390625,260.66619873046875,260.297119140625,260.1756591796875,259.8109130859375,260.7712707519531,263.6477966308594,266.0409240722656,268.5433349609375,270.75830078125,272.2476806640625,273.455078125,273.1396484375,272.47711181640625,271.84759521484375,270.86468505859375,268.3733825683594,266.4215393066406,266.3417663574219,266.1607360839844,265.5108642578125,265.5596923828125,265.7001037597656
"(3, 27)",265.1281433105469,264.712158203125,264.5323486328125,,,,262.21441650390625,267.1164855957031,268.9187927246094,271.717529296875,,,,,,,265.9903259277344,264.4201965332031,263.64886474609375,264.28033447265625,264.45452880859375,264.4132385253906,264.1715393066406,264.0444641113281
"(3, 28)",263.85784912109375,263.8422546386719,263.7659606933594,263.6672668457031,263.3771667480469,263.49346923828125,265.2726745605469,268.0002746582031,270.25299072265625,272.16717529296875,273.6659851074219,275.3434753417969,277.13592529296875,276.8475036621094,276.1733093261719,274.87811279296875,272.6822509765625,268.6961975097656,265.0411376953125,263.28515625,262.135986328125,,,
"(3, 29)",,,,260.9854431152344,260.66552734375,260.2300720214844,261.8222351074219,,265.3199768066406,267.3089599609375,,270.79644775390625,272.4399719238281,272.6410827636719,271.4431457519531,270.69781494140625,269.4411926269531,267.70001220703125,265.9056701660156,265.28826904296875,264.8712463378906,264.2305603027344,263.64630126953125,263.14312744140625
"(3, 30)",262.51361083984375,261.892822265625,260.67755126953125,259.59014892578125,258.69921875,258.2414855957031,,,,,,,,,,,,,,,,,,
"(3, 31)",,,,,,,,,,,,,,,,,,,258.6323547363281,257.765869140625,256.7732849121094,256.9298400878906,257.567626953125,259.72088623046875
"(4, 1)",260.5455017089844,259.9853820800781,260.1199035644531,261.1558532714844,261.6139221191406,263.2403259277344,265.5711669921875,,,,,,273.2231140136719,272.85943603515625,,,,268.0577392578125,266.9905090332031,267.082763671875,268.07733154296875,268.6923522949219,,
"(4, 2)",,,,,,,,,,,,,,,,,,273.0594787597656,,,,,,266.06634521484375
"(4, 3)",266.9729919433594,,,265.60015869140625,264.83538818359375,264.2746276855469,264.9477233886719,266.7585754394531,268.2796325683594,270.368408203125,272.7226867675781,274.1397399902344,275.1607666015625,275.86248779296875,274.7500915527344,274.3576354980469,272.9432678222656,271.065185546875,268.9388427734375,267.4903564453125,266.7337341308594,266.7989196777344,266.6034240722656,266.3548583984375
"(4, 4)",266.3971862792969,266.9931945800781,265.2981872558594,264.3092956542969,265.0112609863281,266.35333251953125,268.3774108886719,271.00384521484375,272.8067626953125,275.6520690917969,276.726806640625,277.75946044921875,278.0007019042969,278.2662353515625,278.2565002441406,277.8827209472656,276.99267578125,275.9392395019531,274.0725402832031,272.6997375488281,271.236572265625,,,
"(4, 5)",,267.9460754394531,267.5076599121094,265.73089599609375,266.34368896484375,266.99932861328125,267.9927978515625,,,,,,,,,,,270.0137634277344,268.2754211425781,269.1965026855469,268.67791748046875,,,
"(4, 6)",,,,,,267.2967834472656,270.7720947265625,272.4628601074219,272.9601135253906,272.0778503417969,274.0013122558594,275.77398681640625,277.9743347167969,279.1161193847656,276.5909729003906,275.98345947265625,275.6448059082031,272.8653259277344,,,,,,
"(4, 7)",269.678955078125,270.1600341796875,270.826416015625,271.1474914550781,270.4687194824219,270.6799011230469,271.2701721191406,272.7859191894531,272.6793518066406,274.17901611328125,276.4328918457031,278.1318054199219,279.0328674316406,278.1370849609375,276.6310119628906,275.709228515625,275.57562255859375,275.0618591308594,273.3586120605469,272.226318359375,271.8528747558594,271.6653137207031,271.579345703125,271.6263122558594
"(4, 8)",271.8515319824219,271.3179626464844,270.25701904296875,268.8759460449219,269.91864013671875,271.1230163574219,273.65484619140625,274.9841613769531,275.8700256347656,277.2354431152344,278.807373046875,279.83465576171875,280.97552490234375,281.0202941894531,280.5482177734375,278.8846130371094,277.1180114746094,275.5736389160156,273.5162353515625,273.0683898925781,272.9179382324219,272.85614013671875,272.6847839355469,272.3516845703125
"(4, 9)",272.19195556640625,271.7955017089844,271.3621520996094,270.7274475097656,270.8621520996094,271.62164306640625,273.4679260253906,275.2137451171875,277.1471862792969,278.708740234375,280.4310607910156,281.53582763671875,282.68310546875,282.60247802734375,282.04193115234375,281.1514587402344,279.55828857421875,276.8277282714844,273.1942443847656,272.7654724121094,272.4143981933594,272.0519714355469,271.7594299316406,271.62139892578125
"(4, 10)",271.1978759765625,270.4826354980469,270.6779479980469,271.025390625,271.5721435546875,271.672119140625,275.0155334472656,278.244873046875,281.23968505859375,283.39178466796875,283.6060791015625,283.6417236328125,283.48809814453125,,,,,,,,,,,
"(4, 11)",,266.6894226074219,267.2967834472656,267.6369323730469,268.97528076171875,269.79052734375,273.545654296875,275.8868408203125,278.29925537109375,280.4963073730469,282.5591125488281,284.76763916015625,286.2300109863281,285.9593505859375,285.1497802734375,284.0316467285156,282.27459716796875,279.7744445800781,276.90185546875,275.7376403808594,274.7962341308594,273.9017639160156,273.26995849609375,272.9798889160156
"(4, 12)",,271.8827819824219,271.8072204589844,271.0424499511719,271.1161804199219,272.1032409667969,275.9971923828125,278.8089599609375,281.636962890625,,,,,,,,,,,,,,269.9535827636719,268.85125732421875
"(4, 13)",,264.7613525390625,264.2472229003906,264.0616760253906,264.0489196777344,264.2815246582031,265.5130310058594,267.7057189941406,270.216796875,272.375244140625,273.5245056152344,275.0060729980469,276.474609375,276.6600341796875,276.3465270996094,275.9564514160156,274.9755859375,273.6102294921875,271.200439453125,269.31927490234375,268.4259338378906,267.9347839355469,267.3770751953125,266.7959899902344
"(4, 14)",,265.8417053222656,265.7433776855469,265.463623046875,265.4314270019531,266.0212707519531,269.445556640625,272.5838928222656,275.28765869140625,277.2340393066406,277.9927978515625,279.12298583984375,280.9019470214844,281.26812744140625,280.937255859375,280.0794677734375,279.2999572753906,278.0880432128906,275.5783996582031,273.418212890625,272.47076416015625,271.6506042480469,270.0550537109375,269.7540588378906
"(4, 15)",,269.1836853027344,268.8558654785156,268.5546875,269.438232421875,271.1107482910156,274.37054443359375,277.8238220214844,280.0804138183594,281.2743225097656,282.1794128417969,,,,,,,,,,,,,267.05389404296875
"(4, 16)",,267.2344055175781,268.2508850097656,268.9216613769531,268.76092529296875,271.12939453125,274.623779296875,277.7086486816406,280.2023620605469,281.4935302734375,281.44830322265625,283.5359802246094,285.1311340332031,284.7164001464844,284.15228271484375,283.24139404296875,282.2730712890625,281.0121765136719,277.1512756347656,274.6640930175781,273.9226989746094,273.5472717285156,273.5275573730469,273.75701904296875
"(4, 17)",,274.77703857421875,274.712890625,274.8804016113281,273.3478698730469,273.31512451171875,277.4690246582031,279.5400695800781,279.5184631347656,280.7380676269531,284.3206787109375,286.19049072265625,287.48291015625,287.0815734863281,286.6162414550781,286.18450927734375,285.04473876953125,283.2353515625,278.9961853027344,276.44964599609375,275.73773193359375,275.1741638183594,274.6436767578125,274.1962585449219
"(4, 18)",275.1732482910156,273.557373046875,273.67059326171875,273.64111328125,273.4639587402344,274.3213806152344,277.9998474121094,,282.80364990234375,284.8375244140625,287.1975402832031,288.95538330078125,290.0666809082031,289.8709411621094,288.6364440917969,286.71044921875,284.7493896484375,282.1856384277344,278.6030578613281,276.25115966796875,275.17547607421875,274.44677734375,273.6684875488281,272.9460754394531
"(4, 19)",274.67681884765625,272.8538818359375,272.7065124511719,272.51702880859375,272.2244873046875,275.1275939941406,277.998779296875,281.2445068359375,284.0030822753906,286.8305969238281,288.6344909667969,290.2573547363281,290.3369140625,289.65234375,289.8758239746094,288.9274597167969,286.9962158203125,284.1802062988281,281.45172119140625,277.1380920410156,275.23992919921875,274.65289306640625,273.0831298828125,272.5702209472656
"(4, 20)",,271.3530578613281,271.47808837890625,271.4980163574219,271.2942199707031,273.1677551269531,276.8045654296875,279.5564880371094,281.9877014160156,284.0724792480469,285.3088073730469,286.7041931152344,286.9425964355469,286.70953369140625,285.9004211425781,284.3887939453125,283.6994323730469,282.34979248046875,280.0008850097656,276.58782958984375,276.0565490722656,274.9442443847656,274.11578369140625,273.4648742675781
"(4, 21)",273.0616149902344,272.5259704589844,272.1995849609375,271.5416564941406,271.7411193847656,274.52850341796875,278.25299072265625,281.1393127441406,283.4369201660156,285.75738525390625,288.0657958984375,288.9460144042969,290.02569580078125,289.5164794921875,289.8804626464844,289.1763610839844,287.69464111328125,286.0295104980469,282.892822265625,277.6794128417969,277.0571594238281,275.61590576171875,274.9213562011719,274.1523132324219
"(4, 22)",275.2672424316406,273.1912536621094,272.98944091796875,272.8713073730469,272.5578918457031,274.3330993652344,277.8080139160156,280.6065979003906,283.1832275390625,285.0864562988281,287.0145568847656,288.5846862792969,289.7096252441406,289.6819152832031,288.8868408203125,287.90228271484375,286.5373229980469,284.4681396484375,281.44842529296875,278.8570556640625,278.0015869140625,277.1773376464844,276.54803466796875,275.97686767578125
"(4, 23)",274.08642578125,274.9434814453125,274.7710876464844,274.5785217285156,274.5218200683594,275.8594055175781,278.75384521484375,281.4702453613281,284.1622619628906,286.5814514160156,288.5290222167969,289.6998596191406,290.6871032714844,291.0231018066406,290.1585693359375,289.071533203125,287.66778564453125,285.7090759277344,282.68115234375,279.4277038574219,278.2123718261719,277.38916015625,276.6507263183594,276.0040283203125
"(4, 24)",274.14495849609375,274.9311828613281,274.5234069824219,274.0748596191406,274.0391540527344,275.6705017089844,278.8751525878906,282.0660705566406,284.9837951660156,287.4087219238281,289.1737365722656,290.6578063964844,292.3083190917969,292.82080078125,292.043212890625,291.14599609375,289.67156982421875,287.50390625,283.6064147949219,279.0556640625,278.2879638671875,277.98004150390625,277.0721740722656,276.39190673828125
